from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8064,2338,2,360,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,13126,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8283,8484,2,360,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,6683,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14847484,14847610
8396,8396,4,0,14847485,14847590
8396,8396,4,0,14847486,14847606
8396,8396,4,0,14847487,14847588
8396,8396,4,0,14847488,14847597
8396,8396,4,0,14847489,14847591
8396,8396,4,0,14847490,14847604
8396,8396,4,0,14847491,14847593
8396,8396,4,0,14847492,14847592
8396,8396,4,0,14847493,14847600
8396,8396,4,0,14847494,14847599
8396,8396,4,0,14847495,14847589
8396,8396,4,0,14847496,14847598
8396,8396,4,0,14847497,14847594
8396,8396,4,0,14847498,14847595
8396,8396,4,0,14847499,14847608
8396,8396,4,0,14847500,14847607
8396,8396,4,0,14847501,14847601
8396,8396,4,0,14847502,14847602
8396,8396,4,0,14847503,14847603
8396,8396,4,0,14847504,14847596
8396,8396,4,0,14847505,14847609
8396,8396,4,0,14847506,14847605
8396,8396,4,0,14847530,14847647
8396,8396,4,0,14847531,14847635
8396,8396,4,0,14847532,14847636
8396,8396,4,0,14847533,14847637
8396,8396,4,0,14847534,14847639
8396,8396,4,0,14847535,14847641
8396,8396,4,0,14847536,14847642
8396,8396,4,0,14847537,14847634
8396,8396,4,0,14847538,14847648
8396,8396,4,0,14847539,14847640
8396,8396,4,0,14847540,14847643
8396,8396,4,0,14847541,14847646
8396,8396,4,0,14847542,14847644
8396,8396,4,0,14847543,14847638
8396,8396,4,0,14847544,14847645
8396,8396,4,0,14847560,14847670
8396,8396,4,0,14847561,14847672
8396,8396,4,0,14847562,14847674
8396,8396,4,0,14847563,14847673
8396,8396,4,0,14847564,14847676
8396,8396,4,0,14847565,14847677
8396,8396,4,0,14847566,14847675
8396,8396,4,0,14847567,14847665
8396,8396,4,0,14847568,14847667
8396,8396,4,0,14847569,14847666
8396,8396,4,0,14847570,14847668
8396,8396,4,0,14847571,14847671
8396,8396,4,0,14847572,14847664
8396,8396,4,0,14847573,14847669
8396,8396,4,0,14847611,14847522
8396,8396,4,0,14847612,14847508
8396,8396,4,0,14847613,14847515
8396,8396,4,0,14847614,14847510
8396,8396,4,0,14847615,14847529
8396,8396,4,0,14847616,14847513
8396,8396,4,0,14847617,14847523
8396,8396,4,0,14847618,14847509
8396,8396,4,0,14847619,14847516
8396,8396,4,0,14847620,14847526
8396,8396,4,0,14847621,14847511
8396,8396,4,0,14847622,14847514
8396,8396,4,0,14847623,14847528
8396,8396,4,0,14847624,14847524
8396,8396,4,0,14847625,14847525
8396,8396,4,0,14847626,14847527
8396,8396,4,0,14847627,14847512
8396,8396,4,0,14847628,14847517
8396,8396,4,0,14847629,14847518
8396,8396,4,0,14847630,14847519
8396,8396,4,0,14847631,14847520
8396,8396,4,0,14847632,14847521
8396,8396,4,0,14847633,14847507
8396,8396,4,0,14847649,14847551
8396,8396,4,0,14847650,14847558
8396,8396,4,0,14847651,14847547
8396,8396,4,0,14847652,14847559
8396,8396,4,0,14847653,14847545
8396,8396,4,0,14847654,14847550
8396,8396,4,0,14847655,14847549
8396,8396,4,0,14847656,14847552
8396,8396,4,0,14847657,14847546
8396,8396,4,0,14847658,14847554
8396,8396,4,0,14847659,14847553
8396,8396,4,0,14847660,14847548
8396,8396,4,0,14847661,14847556
8396,8396,4,0,14847662,14847557
8396,8396,4,0,14847663,14847555
8396,8396,4,0,14847678,14847587
8396,8396,4,0,14847679,14847581
8396,8396,4,0,14847680,14847578
8396,8396,4,0,14847681,14847583
8396,8396,4,0,14847682,14847584
8396,8396,4,0,14847683,14847586
8396,8396,4,0,14847684,14847585
8396,8396,4,0,14847685,14847582
8396,8396,4,0,14847686,14847576
8396,8396,4,0,14847687,14847575
8396,8396,4,0,14847688,14847574
8396,8396,4,0,14847689,14847577
8396,8396,4,0,14847690,14847579
8396,8396,4,0,14847691,14847580
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8483,8484,2,360,,
8484,8283,2,300,,
8485,8282,2,300,,
8485,8283,2,480,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,15073494,15073516
8497,8497,4,0,15073495,15073517
8497,8497,4,0,15073496,15073518
8497,8497,4,0,15073497,15073519
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
856,1143,2,300,,
856,13132,2,480,,
856,176,2,360,,
856,8622,2,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,240,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,13121,2,360,,
8622,2120,2,360,,
8622,779,2,300,,
8622,856,2,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2057,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
8673,8760,0,240,,
8673,9505,0,240,,
8674,8673,0,240,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14847742,14846751
8683,8683,4,0,14847743,14846740
8683,8683,4,0,14847744,14846777
8683,8683,4,0,14847745,14846742
8683,8683,4,0,14847746,14846743
8683,8683,4,0,14847747,14846745
8683,8683,4,0,14847748,14846738
8683,8683,4,0,14847749,14846775
8683,8683,4,0,14847750,14846776
8683,8683,4,0,14847751,14846780
8683,8683,4,0,14847752,14846752
8683,8683,4,0,14847753,14846753
8683,8683,4,0,14847754,14846754
8683,8683,4,0,14847755,14846739
8683,8683,4,0,14847756,14846781
8683,8683,4,0,14847757,14846782
8683,8683,4,0,14847758,14846783
8683,8683,4,0,14847759,14846746
8683,8683,4,0,14847760,14846736
8683,8683,4,0,14847761,14846787
8683,8683,4,0,14847762,14846784
8683,8683,4,0,14847763,14846785
8683,8683,4,0,14847764,14846786
8683,8683,4,0,14847765,14846744
8683,8683,4,0,14847766,14846741
8683,8683,4,0,14847767,14846763
8683,8683,4,0,14847768,14846755
8683,8683,4,0,14847769,14846756
8683,8683,4,0,14847770,14846757
8683,8683,4,0,14847771,14846758
8683,8683,4,0,14847772,14846759
8683,8683,4,0,14847773,14846760
8683,8683,4,0,14847774,14846761
8683,8683,4,0,14847775,14846737
8683,8683,4,0,14847776,14846762
8683,8683,4,0,14847777,14846764
8683,8683,4,0,14847778,14846778
8683,8683,4,0,14847779,14846766
8683,8683,4,0,14847780,14846767
8683,8683,4,0,14847781,14846768
8683,8683,4,0,14847782,14846769
8683,8683,4,0,14847783,14846770
8683,8683,4,0,14847784,14846771
8683,8683,4,0,14847785,14846772
8683,8683,4,0,14847786,14846773
8683,8683,4,0,14847787,14846765
8683,8683,4,0,14847788,14846779
8683,8683,4,0,14847789,14846749
8683,8683,4,0,14847790,14846750
8683,8683,4,0,14847791,14846774
8683,8683,4,0,14847792,14846748
8683,8683,4,0,14847793,14846747
8683,8683,4,0,14847794,14846774
8683,8683,4,0,14847831,14846855
8683,8683,4,0,14847832,14846852
8683,8683,4,0,14847833,14846854
8683,8683,4,0,14847834,14846851
8683,8683,4,0,14847835,14846827
8683,8683,4,0,14847836,14846859
8683,8683,4,0,14847837,14846824
8683,8683,4,0,14847838,14846857
8683,8683,4,0,14847839,14846856
8683,8683,4,0,14847840,14846858
8683,8683,4,0,14847841,14846847
8683,8683,4,0,14847842,14846836
8683,8683,4,0,14847843,14846834
8683,8683,4,0,14847844,14846833
8683,8683,4,0,14847845,14846832
8683,8683,4,0,14847846,14846831
8683,8683,4,0,14847847,14846830
8683,8683,4,0,14847848,14846829
8683,8683,4,0,14847849,14846826
8683,8683,4,0,14847850,14846828
8683,8683,4,0,14847851,14846838
8683,8683,4,0,14847852,14846853
8683,8683,4,0,14847853,14846835
8683,8683,4,0,14847854,14846848
8683,8683,4,0,14847855,14846841
8683,8683,4,0,14847856,14846845
8683,8683,4,0,14847857,14846844
8683,8683,4,0,14847858,14846843
8683,8683,4,0,14847859,14846842
8683,8683,4,0,14847860,14846849
8683,8683,4,0,14847861,14846850
8683,8683,4,0,14847862,14846839
8683,8683,4,0,14847863,14846825
8683,8683,4,0,14847864,14846840
8683,8683,4,0,14847865,14846846
8683,8683,4,0,14847866,14846837
8683,8683,4,0,14847901,14846895
8683,8683,4,0,14847902,14846911
8683,8683,4,0,14847903,14846908
8683,8683,4,0,14847904,14846900
8683,8683,4,0,14847905,14846926
8683,8683,4,0,14847906,14846906
8683,8683,4,0,14847907,14846898
8683,8683,4,0,14847908,14846899
8683,8683,4,0,14847909,14846901
8683,8683,4,0,14847910,14846925
8683,8683,4,0,14847911,14846924
8683,8683,4,0,14847912,14846909
8683,8683,4,0,14847913,14846923
8683,8683,4,0,14847914,14846922
8683,8683,4,0,14847915,14846921
8683,8683,4,0,14847916,14846920
8683,8683,4,0,14847917,14846919
8683,8683,4,0,14847918,14846897
8683,8683,4,0,14847919,14846907
8683,8683,4,0,14847920,14846917
8683,8683,4,0,14847921,14846916
8683,8683,4,0,14847922,14846914
8683,8683,4,0,14847923,14846913
8683,8683,4,0,14847924,14846915
8683,8683,4,0,14847925,14846905
8683,8683,4,0,14847926,14846904
8683,8683,4,0,14847927,14846910
8683,8683,4,0,14847928,14846902
8683,8683,4,0,14847929,14846903
8683,8683,4,0,14847930,14846896
8683,8683,4,0,14847931,14846894
8683,8683,4,0,14847932,14846918
8683,8683,4,0,14847933,14846912
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8656,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8656,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14846687,14847710
8697,8697,4,0,14846688,14847726
8697,8697,4,0,14846689,14847711
8697,8697,4,0,14846690,14847693
8697,8697,4,0,14846691,14847727
8697,8697,4,0,14846692,14847728
8697,8697,4,0,14846693,14847729
8697,8697,4,0,14846694,14847730
8697,8697,4,0,14846695,14847731
8697,8697,4,0,14846696,14847732
8697,8697,4,0,14846697,14847734
8697,8697,4,0,14846698,14847735
8697,8697,4,0,14846699,14847736
8697,8697,4,0,14846700,14847737
8697,8697,4,0,14846701,14847738
8697,8697,4,0,14846702,14847696
8697,8697,4,0,14846703,14847716
8697,8697,4,0,14846704,14847717
8697,8697,4,0,14846705,14847718
8697,8697,4,0,14846706,14847719
8697,8697,4,0,14846707,14847720
8697,8697,4,0,14846708,14847721
8697,8697,4,0,14846709,14847698
8697,8697,4,0,14846710,14847699
8697,8697,4,0,14846711,14847700
8697,8697,4,0,14846712,14847733
8697,8697,4,0,14846713,14847724
8697,8697,4,0,14846714,14847725
8697,8697,4,0,14846715,14847740
8697,8697,4,0,14846716,14847714
8697,8697,4,0,14846717,14847697
8697,8697,4,0,14846718,14847701
8697,8697,4,0,14846719,14847703
8697,8697,4,0,14846720,14847704
8697,8697,4,0,14846721,14847694
8697,8697,4,0,14846722,14847695
8697,8697,4,0,14846723,14847692
8697,8697,4,0,14846724,14847702
8697,8697,4,0,14846725,14847722
8697,8697,4,0,14846726,14847739
8697,8697,4,0,14846727,14847723
8697,8697,4,0,14846728,14847713
8697,8697,4,0,14846729,14847715
8697,8697,4,0,14846730,14847712
8697,8697,4,0,14846731,14847705
8697,8697,4,0,14846732,14847706
8697,8697,4,0,14846733,14847707
8697,8697,4,0,14846734,14847708
8697,8697,4,0,14846735,14847709
8697,8697,4,0,14846788,14847830
8697,8697,4,0,14846789,14847829
8697,8697,4,0,14846790,14847806
8697,8697,4,0,14846791,14847809
8697,8697,4,0,14846792,14847820
8697,8697,4,0,14846793,14847805
8697,8697,4,0,14846794,14847808
8697,8697,4,0,14846795,14847828
8697,8697,4,0,14846796,14847827
8697,8697,4,0,14846797,14847826
8697,8697,4,0,14846798,14847807
8697,8697,4,0,14846799,14847796
8697,8697,4,0,14846800,14847823
8697,8697,4,0,14846801,14847801
8697,8697,4,0,14846802,14847800
8697,8697,4,0,14846803,14847799
8697,8697,4,0,14846804,14847798
8697,8697,4,0,14846805,14847818
8697,8697,4,0,14846806,14847822
8697,8697,4,0,14846807,14847821
8697,8697,4,0,14846808,14847802
8697,8697,4,0,14846809,14847825
8697,8697,4,0,14846810,14847824
8697,8697,4,0,14846811,14847803
8697,8697,4,0,14846812,14847819
8697,8697,4,0,14846813,14847804
8697,8697,4,0,14846814,14847797
8697,8697,4,0,14846815,14847817
8697,8697,4,0,14846816,14847816
8697,8697,4,0,14846817,14847815
8697,8697,4,0,14846818,14847814
8697,8697,4,0,14846819,14847812
8697,8697,4,0,14846820,14847813
8697,8697,4,0,14846821,14847811
8697,8697,4,0,14846822,14847810
8697,8697,4,0,14846823,14847795
8697,8697,4,0,14846860,14847890
8697,8697,4,0,14846861,14847900
8697,8697,4,0,14846862,14847870
8697,8697,4,0,14846863,14847880
8697,8697,4,0,14846864,14847882
8697,8697,4,0,14846865,14847875
8697,8697,4,0,14846866,14847869
8697,8697,4,0,14846867,14847868
8697,8697,4,0,14846868,14847867
8697,8697,4,0,14846869,14847879
8697,8697,4,0,14846870,14847878
8697,8697,4,0,14846871,14847886
8697,8697,4,0,14846872,14847876
8697,8697,4,0,14846873,14847871
8697,8697,4,0,14846874,14847874
8697,8697,4,0,14846875,14847884
8697,8697,4,0,14846876,14847883
8697,8697,4,0,14846877,14847881
8697,8697,4,0,14846878,14847899
8697,8697,4,0,14846879,14847898
8697,8697,4,0,14846880,14847897
8697,8697,4,0,14846881,14847896
8697,8697,4,0,14846882,14847894
8697,8697,4,0,14846883,14847893
8697,8697,4,0,14846884,14847892
8697,8697,4,0,14846885,14847891
8697,8697,4,0,14846886,14847885
8697,8697,4,0,14846887,14847877
8697,8697,4,0,14846888,14847889
8697,8697,4,0,14846889,14847888
8697,8697,4,0,14846890,14847887
8697,8697,4,0,14846891,14847872
8697,8697,4,0,14846892,14847873
8697,8697,4,0,14846893,14847895
8697,8749,0,240,,
8697,8758,0,240,,
8699,2943,2,300,,
8703,10028,2,480,,
8703,10029,2,420,,
8703,9510,2,360,,
8703,9511,2,360,,
8710,2881,2,120,,
8710,2899,2,120,,
8710,8710,2,120,,
8737,8701,2,300,,
8738,8743,2,420,,
8742,1782,0,240,,
8742,8742,0,240,,
8743,8673,2,360,,
8743,8674,2,360,,
8743,8743,0,240,,
8743,9505,2,360,,
8746,12227,0,240,,
8746,8656,0,240,,
8746,8672,0,240,,
8746,8676,0,240,,
8746,8685,0,240,,
8746,8687,0,240,,
8746,8688,0,240,,
8746,8689,0,240,,
8746,8690,0,240,,
8746,8691,0,240,,
8746,8746,2,60,,
8746,8755,2,120,,
8747,10971,0,240,,
8747,10972,0,240,,
8747,8747,2,60,,
8747,8756,0,240,,
8747,9952,0,240,,
8748,8659,0,240,,
8748,8679,0,240,,
8748,8680,0,240,,
8749,10017,0,240,,
8749,8683,2,300,,
8749,8697,0,240,,
8750,11874,0,240,,
8750,11876,0,240,,
8750,12567,2,300,,
8750,1401,2,300,,
8751,8673,0,240,,
8751,8674,2,300,,
8751,9505,2,300,,
8752,11095,2,300,,
8752,8860,0,240,,
8752,906,2,360,,
8752,911,2,360,,
8753,1091,2,300,,
8753,8907,0,240,,
8754,11588,2,360,,
8754,11589,2,300,,
8754,11606,2,300,,
8754,1231,2,300,,
8754,8044,2,360,,
8754,8073,2,360,,
8754,8913,2,360,,
8755,8656,0,240,,
8755,8672,0,240,,
8755,8676,0,240,,
8755,8685,0,240,,
8755,8687,0,240,,
8755,8688,0,240,,
8755,8689,0,240,,
8755,8690,0,240,,
8755,8691,0,240,,
8756,10971,0,240,,
8756,10972,0,240,,
8756,8756,2,60,,
8756,9952,0,240,,
8757,8659,0,240,,
8757,8679,0,240,,
8757,8680,0,240,,
8758,10017,0,240,,
8758,8683,2,300,,
8758,8697,0,240,,
8759,11697,2,540,,
8759,11874,0,240,,
8759,11876,0,240,,
8759,12567,2,300,,
8759,1401,2,300,,
8760,8673,0,240,,
8760,8674,2,300,,
8760,9505,2,300,,
8761,11095,2,300,,
8761,8860,0,240,,
8762,1091,2,300,,
8762,8907,0,240,,
8763,11588,2,360,,
8763,1231,2,300,,
8763,8044,2,360,,
8763,8073,2,360,,
8763,8913,2,360,,
8797,3407,0,240,,
8797,8797,0,240,,
8800,11291,2,420,,
8800,8604,2,360,,
8818,3443,2,300,,
8820,3518,0,240,,
8820,8847,0,240,,
8828,3444,2,300,,
8841,8841,0,240,,
8847,3410,0,240,,
8847,3518,0,240,,
8847,8820,0,240,,
8847,8847,0,240,,
8849,3375,0,240,,
8850,3572,0,240,,
8852,6923,0,240,,
8852,8852,0,240,,
8852,9572,0,240,,
8853,8735,0,240,,
8854,11704,0,240,,
8854,13013,0,240,,
8854,5436,0,240,,
8854,5542,0,240,,
8854,6139,0,240,,
8854,6174,0,240,,
8854,6195,2,300,,
8854,6340,2,300,,
8854,8854,0,240,,
8860,8752,0,240,,
8860,8761,0,240,,
887,1143,0,240,,
887,13132,2,360,,
887,176,2,300,,
887,8622,2,300,,
8886,3373,0,240,,
8886,8886,0,240,,
8907,8753,0,240,,
8907,8762,0,240,,
8913,8754,2,360,,
8913,8763,2,360,,
8916,11588,0,240,,
8916,1231,0,240,,
8916,8044,2,360,,
8916,8073,2,360,,
8916,8754,2,300,,
8916,8763,2,300,,
8916,8913,0,240,,
892,1301,0,240,,
892,1361,0,240,,
8922,10412,2,300,,
8922,10413,2,300,,
8922,8922,0,240,,
8928,7073,2,300,,
8928,8928,4,0,14876250,14876370
8928,8928,4,0,14876251,14876371
8928,8928,4,0,14876252,14876372
8928,8928,4,0,14876253,14876373
8928,8928,4,0,14876254,14876374
8928,8928,4,0,14876255,14876375
8928,8928,4,0,14876256,14876376
8928,8928,4,0,14876257,14876377
8928,8928,4,0,14876258,14876378
8928,8928,4,0,14876259,14876379
8928,8928,4,0,14876260,14876380
8928,8928,4,0,14876261,14876381
8928,8928,4,0,14876262,14876382
8928,8928,4,0,14876263,14876383
8928,8928,4,0,14876264,14876384
8928,8928,4,0,14876265,14876385
8928,8928,4,0,14876266,14876386
8928,8928,4,0,14876267,14876387
8928,8928,4,0,14876286,14876414
8928,8928,4,0,14876287,14876415
8928,8928,4,0,14876288,14876416
8928,8928,4,0,14876289,14876417
8928,8928,4,0,14876290,14876418
8928,8928,4,0,14876291,14876419
8928,8928,4,0,14876292,14876420
8928,8928,4,0,14876293,14876405
8928,8928,4,0,14876294,14876406
8928,8928,4,0,14876295,14876407
8928,8928,4,0,14876296,14876408
8928,8928,4,0,14876297,14876409
8928,8928,4,0,14876298,14876410
8928,8928,4,0,14876299,14876411
8928,8928,4,0,14876300,14876412
8928,8928,4,0,14876301,14876413
8928,8928,4,0,14876302,14876421
8928,8928,4,0,14876320,14876443
8928,8928,4,0,14876321,14876442
8928,8928,4,0,14876322,14876441
8928,8928,4,0,14876323,14876440
8928,8928,4,0,14876324,14876439
8928,8928,4,0,14876325,14876438
8928,8928,4,0,14876326,14876451
8928,8928,4,0,14876327,14876450
8928,8928,4,0,14876328,14876444
8928,8928,4,0,14876329,14876448
8928,8928,4,0,14876330,14876447
8928,8928,4,0,14876331,14876449
8928,8928,4,0,14876332,14876446
8928,8928,4,0,14876333,14876445
8928,8928,4,0,14876334,14876452
8928,8928,4,0,14876335,14876453
8936,12931,2,300,,
8936,7186,0,240,,
8936,7200,0,240,,
8936,8936,0,240,,
8940,7087,0,240,,
8945,7076,0,240,,
8945,7152,2,300,,
8945,8945,0,240,,
8948,8948,0,240,,
8960,7357,2,300,,
8970,8970,4,0,14868882,14868771
8970,8970,4,0,14868883,14868772
8970,8970,4,0,14868884,14868748
8970,8970,4,0,14868885,14868750
8970,8970,4,0,14868886,14868773
8970,8970,4,0,14868887,14868758
8970,8970,4,0,14868888,14868757
8970,8970,4,0,14868889,14868759
